date,state,deathIncrease,hospitalizedIncrease,inIcuCurrently,negativeIncrease,onVentilatorCurrently,positiveIncrease
2020-06-06,IL,69,0,770,20180,476,975
2020-06-06,IN,34,38,344,5473,133,419
2020-06-06,KS,0,0,0,0,0,0
2020-06-06,KY,4,16,75,6335,0,310
2020-06-06,LA,13,0,0,6786,77,497
2020-06-06,MA,54,66,359,9295,238,575
2020-06-06,MD,38,105,418,8938,0,712
2020-06-06,ME,0,3,14,1349,7,42
2020-06-06,MI,7,0,315,10492,191,93
2020-06-06,MN,22,47,206,10247,0,165
2020-06-06,MO,10,0,0,5334,79,189
2020-06-06,MS,0,0,149,0,84,10
2020-06-06,NC,26,0,0,13833,0,1370
2020-06-06,NH,10,15,0,4101,0,143
2020-06-06,NJ,58,143,539,23568,410,576
2020-06-06,NV,3,0,80,5470,44,194
2020-06-06,NY,37,0,720,76787,554,1108
2020-06-06,OH,15,75,256,11978,155,353
2020-06-06,OK,1,12,65,5034,0,96
2020-06-06,OR,2,7,39,3838,16,96
2020-06-06,PA,45,0,0,10921,268,701
2020-06-06,PR,1,0,7,28263,4,30
2020-06-06,RI,0,0,37,1126,23,68
2020-06-06,SC,7,0,0,982,0,463
2020-06-06,SD,0,7,0,2005,0,90
2020-06-06,TN,9,30,0,8698,0,551
2020-06-06,TX,31,0,0,25198,0,1940
2020-06-06,UT,1,20,0,4323,0,546
2020-06-06,VA,7,46,324,6496,169,865
2020-06-06,VT,0,0,0,1097,0,17
2020-06-06,WA,11,24,0,4610,86,327
2020-06-06,WI,12,41,118,11470,0,338
2020-06-06,WV,0,0,11,1193,3,12
2020-06-05,AK,0,1,0,882,1,11
2020-06-05,AL,23,20,0,3859,0,315
2020-06-05,AR,10,35,0,4547,32,584
2020-06-05,AZ,16,70,375,12531,241,1579
2020-06-05,CA,63,0,1333,52698,0,3094
2020-06-05,CO,12,12,0,4598,0,255
2020-06-05,CT,31,0,0,5641,0,221
2020-06-05,DC,0,0,99,686,75,79
2020-06-05,DE,2,0,0,793,0,27
2020-06-05,FL,54,143,0,26592,0,1019
2020-06-05,GA,27,89,0,10683,0,774
2020-06-05,GU,0,0,0,390,0,0
2020-06-05,IA,12,0,102,5381,62,347
2020-06-05,ID,0,2,8,3755,0,64
2020-06-05,IL,59,0,817,17747,500,1156
2020-06-05,IN,27,54,368,5922,147,482
2020-06-05,KS,10,27,0,5377,0,223
2020-06-05,KY,8,13,73,6220,0,272
2020-06-05,LA,29,0,0,9173,75,427
2020-06-05,MA,34,65,350,9340,238,494
2020-06-05,MD,34,129,455,9796,0,912
2020-06-05,ME,3,2,13,1295,7,36
2020-06-05,MI,8,0,321,12543,205,205
2020-06-05,MN,33,36,220,10639,0,398
2020-06-05,MO,13,0,0,5685,79,196
2020-06-05,MS,9,135,149,7929,84,199
2020-06-05,NC,6,0,0,12556,0,1289
2020-06-05,NH,8,4,0,3719,0,81
2020-06-05,NJ,82,276,542,60356,410,822
2020-06-05,NV,0,0,72,4508,47,176
2020-06-05,NY,42,0,758,65405,583,1075
2020-06-05,OH,16,73,259,8468,168,476
2020-06-05,OK,0,0,66,4749,0,0
2020-06-05,OR,0,12,40,2569,13,75
2020-06-05,PA,69,0,0,7259,268,445
2020-06-05,PR,1,0,9,0,7,8
2020-06-05,RI,16,10,37,1520,23,105
2020-06-05,SC,13,25,0,0,0,448
2020-06-05,SD,1,3,0,711,0,30
2020-06-05,TN,7,38,0,5634,0,400
2020-06-05,TX,21,0,0,41020,0,1693
2020-06-05,UT,3,20,0,3283,0,439
2020-06-05,VA,8,51,320,9504,161,676
2020-06-05,VT,0,0,0,951,0,2
2020-06-05,WA,3,37,0,7676,91,382
2020-06-05,WI,7,52,124,11965,0,406
2020-06-05,WV,6,0,11,2442,3,27
2020-06-04,AK,0,0,0,1905,1,10
2020-06-04,AL,0,29,0,3484,0,221
2020-06-04,AR,0,26,0,0,30,0
2020-06-04,AZ,15,53,375,4710,223,520
2020-06-04,CA,61,0,1279,49257,0,2120
2020-06-04,CO,18,17,0,5924,0,300
2020-06-04,CT,18,-4124,0,4941,0,148
2020-06-04,DC,2,0,98,1430,73,104
2020-06-04,DE,8,0,0,955,0,34
2020-06-04,FL,41,127,0,24711,0,1265
2020-06-04,GA,24,138,0,12666,0,953
2020-06-04,GU,0,0,0,256,0,1
2020-06-04,IA,6,0,105,9740,70,750
2020-06-04,ID,0,2,3,806,0,57
2020-06-04,IL,115,0,853,21912,516,929
2020-06-04,IN,24,47,372,7035,144,384
2020-06-04,KS,0,0,0,0,0,0
2020-06-04,KY,8,15,67,3431,0,295
2020-06-04,LA,13,0,0,8670,82,429
2020-06-04,MA,49,87,401,6703,249,471
2020-06-04,MD,2,106,456,8517,0,876
2020-06-04,ME,0,6,14,3164,7,28
2020-06-04,MI,17,0,321,14734,205,234
2020-06-04,MN,29,50,244,10539,0,401
2020-06-04,MO,0,0,0,7018,82,290
2020-06-04,MS,12,0,145,0,97,238
2020-06-04,NC,21,0,0,17850,0,1189
2020-06-04,NH,9,6,0,180,0,46
2020-06-04,NJ,95,214,537,19847,459,480
2020-06-04,NV,5,0,79,5013,47,159
2020-06-04,NY,54,0,832,62511,613,1048
2020-06-04,OH,40,61,267,10656,181,490
2020-06-04,OK,3,11,63,3568,0,102
2020-06-04,OR,2,5,27,2395,10,64
2020-06-04,PA,76,0,0,15573,268,538
2020-06-04,PR,0,0,15,0,9,9
2020-06-04,RI,14,12,42,2000,29,117
2020-06-04,SC,7,0,0,7572,0,354
2020-06-04,SD,2,8,0,3875,0,85
2020-06-04,TN,13,26,0,5061,0,298
2020-06-04,TX,33,0,0,36673,0,1649
2020-06-04,UT,0,21,0,3553,0,316
2020-06-04,VA,17,73,321,10252,171,951
2020-06-04,VT,0,0,0,1236,0,36
2020-06-04,WA,6,35,0,6047,94,417
2020-06-04,WI,10,39,117,11656,0,532
2020-06-04,WV,0,0,11,2260,2,21
2020-06-03,AK,0,1,0,1961,0,18
2020-06-03,AL,2,21,0,7583,0,209
2020-06-03,AR,9,13,0,8620,31,624
2020-06-03,AZ,40,69,379,5709,239,983
2020-06-03,CA,75,0,1313,57326,0,2377
2020-06-03,CO,20,24,0,2751,0,272
2020-06-03,CT,17,0,0,5714,0,112
2020-06-03,DC,3,0,103,1731,72,130
2020-06-03,DE,4,0,0,831,0,27
2020-06-03,FL,37,118,0,29844,0,1209
2020-06-03,GA,21,85,0,7738,0,687
2020-06-03,GU,0,0,0,335,0,1
2020-06-03,IA,13,0,116,716,76,39
2020-06-03,ID,0,4,3,782,0,27
2020-06-03,IL,96,0,844,23489,508,982
2020-06-03,IN,10,50,358,5421,138,475
2020-06-03,KS,5,28,0,4582,0,159
2020-06-03,KY,8,10,68,4703,0,225
2020-06-03,LA,35,0,0,8567,86,387
2020-06-03,MA,67,88,393,7937,263,429
2020-06-03,MD,20,154,471,11003,0,807
2020-06-03,ME,1,-2,14,0,10,41
2020-06-03,MI,15,0,328,16101,224,279
2020-06-03,MN,15,69,254,15388,0,513
2020-06-03,MO,3,0,0,5731,70,192
2020-06-03,MS,15,44,141,4947,96,302
2020-06-03,NC,18,0,0,13454,0,888
2020-06-03,NH,11,6,0,1331,0,64
2020-06-03,NJ,112,0,612,19220,459,554
2020-06-03,NV,3,0,84,4059,47,101
2020-06-03,NY,56,134,865,60597,638,1045
2020-06-03,OH,41,75,283,15755,198,442
2020-06-03,OK,2,9,59,3282,0,113
2020-06-03,OR,3,5,29,2558,15,33
2020-06-03,PA,74,0,0,2008,269,512
2020-06-03,PR,2,0,12,0,7,8
2020-06-03,RI,10,10,44,1624,30,105
2020-06-03,SC,17,0,0,3912,0,236
2020-06-03,SD,0,13,0,1721,0,95
2020-06-03,TN,7,37,0,8196,0,447
2020-06-03,TX,36,0,0,41134,0,1703
2020-06-03,UT,4,28,0,3105,0,295
2020-06-03,VA,21,114,313,12832,185,666
2020-06-03,VT,0,0,0,644,0,2
2020-06-03,WA,5,26,0,6946,89,410
2020-06-03,WI,9,57,130,15968,0,506
2020-06-03,WV,1,0,13,3195,4,30
2020-06-02,AK,0,1,0,1993,0,20
2020-06-02,AL,5,23,0,0,0,279
2020-06-02,AR,0,7,0,0,26,0
2020-06-02,AZ,24,75,380,8636,235,1127
2020-06-02,CA,35,0,1286,56704,0,2304
2020-06-02,CO,16,47,0,3429,0,211
2020-06-02,CT,8,0,0,8981,0,236
2020-06-02,DC,2,0,106,409,74,29
2020-06-02,DE,0,0,0,1535,0,80
2020-06-02,FL,70,184,0,8735,0,602
2020-06-02,GA,28,207,0,2067,0,589
2020-06-02,GU,0,0,0,73,0,2
2020-06-02,IA,10,0,114,4290,76,319
2020-06-02,ID,1,5,4,1369,0,67
2020-06-02,IL,113,0,874,14817,548,1614
2020-06-02,IN,55,42,358,5616,140,407
2020-06-02,KS,0,20,0,8071,0,0
2020-06-02,KY,3,33,85,11086,0,139
2020-06-02,LA,34,0,0,5358,83,405
2020-06-02,MA,50,111,394,5604,269,358
2020-06-02,MD,21,71,481,6237,0,848
2020-06-02,ME,5,3,16,3307,10,28
2020-06-02,MI,26,0,346,15648,240,290
2020-06-02,MN,22,48,248,7192,0,479
2020-06-02,MO,10,0,0,5474,81,248
2020-06-02,MS,28,0,146,2976,97,268
2020-06-02,NC,23,0,0,12387,0,626
2020-06-02,NH,0,5,0,1854,0,34
2020-06-02,NJ,52,168,639,21450,480,640
2020-06-02,NV,7,0,88,5166,39,142
2020-06-02,NY,64,158,907,52725,673,1329
2020-06-02,OH,52,64,295,11476,204,366
2020-06-02,OK,5,8,60,11265,0,119
2020-06-02,OR,1,4,32,2358,17,59
2020-06-02,PA,100,0,0,9930,283,612
2020-06-02,PR,2,0,17,0,10,1
2020-06-02,RI,12,19,48,1400,31,107
2020-06-02,SC,1,155,0,13822,0,267
2020-06-02,SD,0,8,0,1152,0,33
2020-06-02,TN,14,25,0,12822,0,821
2020-06-02,TX,20,0,0,32595,0,1688
2020-06-02,UT,0,12,0,3605,0,203
2020-06-02,VA,15,76,336,3329,186,841
2020-06-02,VT,0,0,0,568,0,2
2020-06-02,WA,6,16,0,8055,48,100
2020-06-02,WI,12,40,139,10148,0,419
2020-06-02,WV,2,0,11,2424,4,24
2020-06-01,AK,0,0,0,2488,1,7
2020-06-01,AL,15,12,0,5510,0,460
2020-06-01,AR,0,0,0,3531,27,190
2020-06-01,AZ,11,66,377,2677,238,187
2020-06-01,CA,38,0,1273,65312,0,2423
2020-06-01,CO,13,25,0,3962,0,199
2020-06-01,CT,20,1255,0,10805,0,542
2020-06-01,DC,2,0,108,724,67,56
2020-06-01,DE,3,0,0,1669,0,107
2020-06-01,FL,9,41,0,18384,0,700
2020-06-01,GA,32,181,0,5474,0,632
2020-06-01,GU,0,0,0,212,0,2
2020-06-01,IA,17,0,125,2640,73,145
2020-06-01,ID,0,0,3,0,0,0
2020-06-01,IL,22,0,902,19040,547,974
2020-06-01,IN,8,575,366,4094,148,256
2020-06-01,KS,9,0,0,0,0,292
2020-06-01,KY,8,2,90,1951,0,342
2020-06-01,LA,10,0,0,11836,86,425
2020-06-01,MA,189,129,404,6740,289,3840
2020-06-01,MD,29,148,479,6300,0,549
2020-06-01,ME,0,1,17,0,10,24
2020-06-01,MI,25,0,346,14232,240,245
2020-06-01,MN,10,39,253,3606,0,575
2020-06-01,MO,1,0,0,5967,78,180
2020-06-01,MS,5,24,146,4166,97,251
2020-06-01,NC,12,0,0,4945,0,674
2020-06-01,NH,3,2,0,2070,0,106
2020-06-01,NJ,26,25,646,48982,459,474
2020-06-01,NV,1,0,87,4128,40,95
2020-06-01,NY,54,113,999,49011,746,941
2020-06-01,OH,51,63,324,6687,223,471
2020-06-01,OK,0,1,65,0,0,67
2020-06-01,OR,0,8,33,2348,17,58
2020-06-01,PA,12,0,0,6320,287,352
2020-06-01,PR,0,0,9,0,4,0
2020-06-01,RI,2,23,46,1322,29,99
2020-06-01,SC,6,0,0,4185,0,287
2020-06-01,SD,0,3,0,1492,0,41
2020-06-01,TN,3,17,0,11968,0,548
2020-06-01,TX,6,0,0,15318,0,593
2020-06-01,UT,0,14,0,2774,0,202
2020-06-01,VA,17,51,347,8537,188,791
2020-06-01,VT,0,0,0,1285,0,4
2020-06-01,WA,0,21,0,7613,52,149
2020-06-01,WI,3,20,136,3492,0,172
2020-06-01,WV,0,0,11,466,4,7
2020-05-31,AK,0,0,0,-28,2,28
2020-05-31,AL,13,18,0,4808,0,544
2020-05-31,AR,0,9,0,2778,27,240
2020-05-31,AZ,3,45,376,7478,239,681
2020-05-31,CA,57,0,1324,52548,0,3705
2020-05-31,CO,2,14,0,5469,0,280
2020-05-31,CT,32,0,0,2932,0,179
2020-05-31,DC,4,0,109,770,66,84
2020-05-31,DE,2,0,0,1266,0,76
2020-05-31,FL,4,78,0,25642,0,870
2020-05-31,GA,39,25,0,9987,0,700
2020-05-31,IA,3,0,116,5565,70,308
2020-05-31,ID,0,2,3,1237,0,36
2020-05-31,IL,60,0,941,19811,550,1343
2020-05-31,IN,9,0,372,4788,143,363
2020-05-31,KS,0,0,0,0,0,0
2020-05-31,KY,13,6,87,5318,0,240
2020-05-31,LA,6,0,0,5951,84,339
2020-05-31,MA,78,34,436,9670,0,664
2020-05-31,MD,34,119,479,7172,0,763
2020-05-31,ME,0,11,18,0,10,43
2020-05-31,MI,16,0,371,12683,250,247
2020-05-31,MN,14,36,257,6741,0,141
2020-05-31,MO,1,0,0,7946,83,185
2020-05-31,MS,11,32,113,5633,108,272
2020-05-31,NC,9,0,0,11216,0,916
2020-05-31,NH,4,9,0,1267,0,53
2020-05-31,NJ,67,76,522,0,378,846
2020-05-31,NV,5,0,71,3930,41,98
2020-05-31,NY,57,190,1050,57334,791,1110
2020-05-31,OH,6,38,310,8482,213,479
2020-05-31,OK,0,3,65,0,0,88
2020-05-31,OR,2,7,32,4060,17,54
2020-05-31,PA,18,0,0,7370,296,515
2020-05-31,PR,3,0,9,0,1,4
2020-05-31,RI,7,19,46,850,29,76
2020-05-31,SC,7,0,0,10230,0,467
2020-05-31,SD,0,5,0,1157,0,33
2020-05-31,TN,0,18,0,8491,0,440
2020-05-31,TX,46,0,0,17698,0,1949
2020-05-31,UT,1,12,0,3645,0,264
2020-05-31,VA,5,42,371,8883,196,996
2020-05-31,VT,0,0,0,1344,0,4
2020-05-31,WA,7,25,0,2822,67,344
2020-05-31,WI,4,20,133,7195,0,182
2020-05-31,WV,0,0,14,1696,8,36
2020-05-30,AK,0,0,0,2253,2,3
2020-05-30,AL,13,26,0,2782,0,536
2020-05-30,AR,8,35,0,6254,26,475
2020-05-30,AZ,18,53,386,6444,241,790
2020-05-30,CA,88,0,1273,50125,0,2992
2020-05-30,CO,7,26,0,4401,0,485
2020-05-30,CT,44,0,0,5282,0,260
2020-05-30,DC,2,0,109,1592,66,179
2020-05-30,DE,3,0,0,1610,0,186
2020-05-30,FL,35,132,0,10802,0,752
2020-05-30,GA,29,69,0,3951,0,616
2020-05-30,IA,9,0,118,2785,69,318
2020-05-30,ID,0,2,0,629,0,34
2020-05-30,IL,60,0,925,23881,661,1462
2020-05-30,IN,15,0,412,7029,161,653
2020-05-30,KS,0,0,0,0,0,0
2020-05-30,KY,9,86,81,-13359,0,280
2020-05-30,LA,19,0,0,13017,84,775
2020-05-30,MA,50,64,453,9985,0,789
2020-05-30,MD,24,140,492,8401,0,1027
2020-05-30,ME,4,2,18,3804,11,56
2020-05-30,MI,24,0,371,15641,250,205
2020-05-30,MN,30,75,263,8268,0,168
2020-05-30,MO,33,0,0,7413,85,167
2020-05-30,MS,13,32,145,-815,92,439
2020-05-30,NC,18,0,0,11741,0,1185
2020-05-30,NH,6,2,0,1992,0,106
2020-05-30,NJ,106,161,672,28133,499,778
2020-05-30,NV,4,0,92,3971,42,145
2020-05-30,NY,68,206,1124,59875,857,1376
2020-05-30,OH,18,64,339,11589,219,468
2020-05-30,OK,5,0,65,5640,0,80
2020-05-30,OR,0,3,36,2989,21,45
2020-05-30,PA,73,0,0,8771,295,692
2020-05-30,PR,1,0,6,0,5,7
2020-05-30,RI,18,22,50,1828,32,104
2020-05-30,SC,4,0,0,999,0,263
2020-05-30,SD,3,9,0,2162,0,94
2020-05-30,TN,4,22,0,4598,0,481
2020-05-30,TX,0,0,0,38515,0,1332
2020-05-30,UT,5,10,0,3905,0,269
2020-05-30,VA,12,72,372,6057,194,1078
2020-05-30,VT,0,0,0,1303,0,2
2020-05-30,WA,5,42,0,3939,88,302
2020-05-30,WI,20,64,144,9320,0,539
2020-05-30,WV,1,0,14,2490,8,23
2020-05-29,AK,0,1,0,1464,1,5
2020-05-29,AL,15,35,0,7889,0,513
2020-05-29,AR,5,27,0,866,27,0
2020-05-29,AZ,28,58,378,6197,238,702
2020-05-29,CA,95,0,1328,42730,0,2189
2020-05-29,CO,15,53,0,6290,0,492
2020-05-29,CT,42,0,0,5665,0,203
2020-05-29,DC,7,0,114,298,65,46
2020-05-29,DE,4,0,0,667,0,65
2020-05-29,FL,49,187,0,30411,0,1221
2020-05-29,GA,12,85,0,5025,0,600
2020-05-29,IA,18,0,117,4034,78,353
2020-05-29,ID,0,4,0,848,0,38
2020-05-29,IL,84,0,980,20174,593,1622
2020-05-29,IN,42,0,412,5936,161,490
2020-05-29,KS,3,20,0,10079,0,382
2020-05-29,KY,9,38,88,39066,0,107
2020-05-29,LA,26,0,0,0,90,0
2020-05-29,MA,78,107,485,8805,0,617
2020-05-29,MD,37,87,507,8381,0,1279
2020-05-29,ME,1,6,18,0,12,37
2020-05-29,MI,27,0,371,16205,250,319
2020-05-29,MN,29,56,259,9929,0,454
2020-05-29,MO,31,0,0,6661,85,122
2020-05-29,MS,17,61,121,9393,77,418
2020-05-29,NC,32,0,0,14963,0,1076
2020-05-29,NH,9,12,0,1166,0,100
2020-05-29,NJ,135,182,720,29525,544,1050
2020-05-29,NV,10,0,92,3084,42,142
2020-05-29,NY,58,152,1164,65790,889,1551
2020-05-29,OH,33,136,326,9227,222,651
2020-05-29,OK,3,7,68,4924,0,68
2020-05-29,OR,3,9,32,2607,17,48
2020-05-29,PA,91,0,0,9166,313,1297
2020-05-29,PR,1,0,12,0,5,13
2020-05-29,RI,16,21,47,1537,33,178
2020-05-29,SC,13,16,0,5665,0,343
2020-05-29,SD,5,12,0,1583,0,73
2020-05-29,TN,4,21,0,5572,0,406
2020-05-29,TX,25,0,0,33455,0,1230
2020-05-29,UT,1,19,0,2790,0,343
2020-05-29,VA,20,87,373,9964,193,1132
2020-05-29,VT,0,0,0,808,0,1
2020-05-29,WA,11,19,0,6495,85,351
2020-05-29,WI,18,47,144,12869,0,766
2020-05-29,WV,0,0,14,3017,8,45
2020-05-28,AK,0,0,0,1594,0,13
2020-05-28,AL,9,46,0,4220,0,467
2020-05-28,AR,0,13,0,3045,27,261
2020-05-28,AZ,26,51,374,6147,222,501
2020-05-28,CA,89,0,1325,50948,0,2717
2020-05-28,CO,29,58,0,5482,0,354
2020-05-28,CT,23,0,0,6385,0,271
2020-05-28,DC,8,0,108,731,65,86
2020-05-28,DE,6,0,0,1305,0,75
2020-05-28,FL,46,157,0,17394,0,614
2020-05-28,GA,55,101,0,3241,0,649
2020-05-28,IA,13,0,112,3194,67,213
2020-05-28,ID,1,3,0,826,0,32
2020-05-28,IL,103,0,1009,24466,576,1527
2020-05-28,IN,38,0,411,6323,178,631
2020-05-28,KS,0,0,0,0,0,0
2020-05-28,KY,0,6,82,0,0,0
2020-05-28,LA,18,0,0,7075,100,305
2020-05-28,MA,93,126,529,9504,0,675
2020-05-28,MD,43,111,511,11517,0,1286
2020-05-28,ME,3,4,22,0,14,52
2020-05-28,MI,24,0,405,17054,251,336
2020-05-28,MN,35,84,242,9374,0,571
2020-05-28,MO,11,0,0,5365,88,181
2020-05-28,MS,23,41,148,8037,78,328
2020-05-28,NC,33,0,0,10252,0,784
2020-05-28,NH,9,5,0,1309,0,55
2020-05-28,NJ,67,181,740,24345,564,1204
2020-05-28,NV,9,0,123,2536,55,95
2020-05-28,NY,79,176,1219,63477,931,1768
2020-05-28,OH,54,111,285,9811,190,476
2020-05-28,OK,4,34,80,3727,0,41
2020-05-28,OR,0,7,35,1383,16,71
2020-05-28,PA,108,0,0,7814,321,625
2020-05-28,PR,2,0,12,19934,5,20
2020-05-28,RI,22,15,53,1071,36,132
2020-05-28,SC,4,0,0,6401,0,165
2020-05-28,SD,0,15,0,937,0,83
2020-05-28,TN,3,42,0,5986,0,373
2020-05-28,TX,39,0,0,37131,0,1855
2020-05-28,UT,1,18,0,3143,0,215
2020-05-28,VA,57,57,416,9082,195,1152
2020-05-28,VT,1,0,0,718,0,4
2020-05-28,WA,17,56,0,6522,94,400
2020-05-28,WI,11,41,138,10114,0,564
2020-05-28,WV,0,0,13,1815,6,39
2020-05-27,AL,6,48,0,1588,0,447
2020-05-27,AR,1,10,0,3726,22,97
2020-05-27,AZ,24,50,375,5056,237,479
2020-05-27,CA,70,0,1407,38251,0,2247
2020-05-27,CO,40,36,0,3501,0,202
2020-05-27,CT,34,0,0,3522,0,-15
2020-05-27,DC,5,0,113,570,76,72
2020-05-27,DE,9,0,0,477,0,30
2020-05-27,FL,62,159,0,9968,0,475
2020-05-27,GA,36,119,0,-74880,0,691
2020-05-27,IA,13,0,109,3865,66,657
2020-05-27,ID,2,6,0,1538,0,73
2020-05-27,IL,160,0,1031,16068,592,1111
2020-05-27,IN,26,0,400,4225,182,359
2020-05-27,KS,17,22,0,2970,0,119
2020-05-27,KY,9,5,78,11739,0,506
2020-05-27,LA,21,0,0,6178,100,443
2020-05-27,MA,74,104,556,6136,0,527
2020-05-27,MD,41,102,520,6832,0,736
2020-05-27,ME,2,2,25,8030,14,28
2020-05-27,MI,24,0,388,17703,272,386
2020-05-27,MN,34,87,260,8847,0,680
2020-05-27,MO,10,0,0,5022,84,201
2020-05-27,MS,18,36,127,0,73,313
2020-05-27,NC,28,0,0,11337,0,488
2020-05-27,NH,4,1,0,1159,0,34
2020-05-27,NJ,151,224,768,23569,583,880
2020-05-27,NV,4,0,108,5076,48,116
2020-05-27,NY,79,180,1261,36287,988,1129
2020-05-27,OH,42,121,313,9892,217,433
2020-05-27,OK,4,0,74,18605,0,92
2020-05-27,OR,0,5,40,1662,17,18
2020-05-27,PA,113,0,0,10155,351,780
2020-05-27,PR,0,0,8,0,4,19
2020-05-27,RI,21,11,49,1104,35,133
2020-05-27,SC,20,0,0,2742,0,207
2020-05-27,SD,4,13,0,911,0,57
2020-05-27,TN,10,38,0,5785,0,341
2020-05-27,TX,26,0,0,39686,0,1361
2020-05-27,UT,4,20,0,2522,0,86
2020-05-27,VA,45,60,390,8959,203,907
2020-05-27,VT,0,0,0,155,0,2
2020-05-27,WA,8,48,0,6958,53,149
2020-05-27,WI,22,49,139,9731,0,646
2020-05-27,WV,0,0,13,637,6,13
2020-05-26,AL,13,42,0,2778,0,666
2020-05-26,AR,2,12,0,0,18,151
2020-05-26,AZ,1,45,336,2727,208,222
2020-05-26,CA,19,0,1392,50119,0,2175
2020-05-26,CO,19,32,0,3113,0,296
2020-05-26,CT,27,0,0,3206,0,430
2020-05-26,DC,0,0,113,1143,76,109
2020-05-26,DE,8,0,0,917,0,101
2020-05-26,FL,7,59,0,14480,0,503
2020-05-26,GA,41,72,0,1014,0,386
2020-05-26,IA,19,0,115,2163,65,126
2020-05-26,ID,0,0,0,0,0,0
2020-05-26,IL,39,0,1035,16052,590,1178
2020-05-26,IN,28,0,365,4135,163,363
2020-05-26,KS,0,0,0,0,0,0
2020-05-26,KY,0,0,89,0,0,0
2020-05-26,LA,11,0,0,9883,103,245
2020-05-26,MA,57,49,560,4498,0,422
2020-05-26,MD,38,87,520,4375,0,535
2020-05-26,ME,1,1,26,0,13,35
2020-05-26,MI,25,0,449,11581,319,443
2020-05-26,MN,18,33,258,6158,0,784
2020-05-26,MO,1,0,0,2789,82,124
2020-05-26,MS,17,24,134,3629,81,273
2020-05-26,NC,12,0,0,7465,0,176
2020-05-26,NH,1,1,0,1605,0,48
2020-05-26,NJ,52,16373,786,11423,578,676
2020-05-26,NV,2,0,91,8518,46,118
2020-05-26,NY,76,132,1273,33607,1002,1072
2020-05-26,OH,15,68,351,8537,232,529
2020-05-26,OK,5,3,78,-1139,0,47
2020-05-26,OR,0,5,35,1641,23,22
2020-05-26,PA,13,0,0,4907,334,451
2020-05-26,PR,0,0,14,0,4,1
2020-05-26,RI,26,33,50,1726,36,154
2020-05-26,SC,6,84,0,6476,0,238
2020-05-26,TN,5,15,0,6927,0,358
2020-05-26,TX,9,0,0,15504,0,589
2020-05-26,UT,3,4,0,1696,0,99
2020-05-26,VA,28,56,366,6816,190,1615
2020-05-26,VT,0,0,0,563,0,5
2020-05-26,WA,9,3,0,8372,51,102
2020-05-26,WI,3,23,135,7495,0,296
2020-05-26,WV,2,0,9,1406,7,80
2020-05-25,AL,11,17,0,4113,0,403
2020-05-25,AR,1,7,0,2934,17,107
2020-05-25,AZ,6,51,334,3919,212,222
2020-05-25,CA,21,0,1301,59509,0,1848
2020-05-25,CO,1,9,0,5608,0,95
2020-05-25,CT,49,0,0,7185,0,405
2020-05-25,DC,13,0,106,-11447,70,259
2020-05-25,DE,5,0,0,1870,0,156
2020-05-25,FL,15,43,0,36121,0,980
2020-05-25,GA,6,36,0,31085,0,506
2020-05-25,IA,5,0,118,4634,66,325
2020-05-25,ID,0,0,0,0,0,0
2020-05-25,IL,28,0,1025,19930,605,1713
2020-05-25,IN,0,0,365,5111,169,339
2020-05-25,KS,3,13,0,4705,0,260
2020-05-25,KY,0,0,89,0,0,0
2020-05-25,LA,0,0,0,14222,102,640
2020-05-25,MA,44,31,576,7592,0,596
2020-05-25,MD,38,153,517,8376,0,839
2020-05-25,ME,0,5,27,0,13,19
2020-05-25,MI,38,0,449,9238,319,175
2020-05-25,MN,12,88,248,6250,0,403
2020-05-25,MO,4,0,0,5587,93,179
2020-05-25,MS,10,23,152,5809,94,206
2020-05-25,NC,10,0,0,7292,0,742
2020-05-25,NH,1,0,0,1787,0,60
2020-05-25,NJ,15,0,719,19052,540,943
2020-05-25,NV,2,0,91,4341,45,109
2020-05-25,NY,97,230,1366,38374,1058,1249
2020-05-25,OH,18,35,323,5215,211,566
2020-05-25,OK,2,0,78,0,0,53
2020-05-25,OR,1,2,35,1949,18,39
2020-05-25,PA,15,0,0,6546,324,473
2020-05-25,PR,2,0,16,0,8,10
2020-05-25,RI,0,0,49,750,32,70
2020-05-25,SC,5,0,0,1991,0,82
2020-05-25,TN,2,11,0,12181,0,462
2020-05-25,TX,21,0,0,24270,0,623
2020-05-25,UT,1,4,0,2044,0,129
2020-05-25,VA,37,55,349,13182,182,1483
2020-05-25,VT,0,0,0,746,0,6
2020-05-25,WA,6,31,0,3154,47,151
2020-05-25,WI,4,24,121,7173,0,318
2020-05-25,WV,0,0,13,616,7,15
2020-05-24,AL,5,23,0,2734,0,389
2020-05-24,AR,3,8,0,5224,17,310
2020-05-24,AZ,1,42,322,2902,201,300
2020-05-24,CA,66,0,1315,65360,0,2079
2020-05-24,CO,5,14,0,47,0,210
2020-05-24,CT,18,0,0,5323,0,446
2020-05-24,DC,0,0,110,0,73,0
2020-05-24,DE,6,0,0,1217,0,119
2020-05-24,FL,4,71,0,14058,0,545
2020-05-24,GA,13,28,0,27711,0,706
2020-05-24,IA,10,0,114,3456,61,359
2020-05-24,ID,0,0,0,766,0,31
2020-05-24,IL,66,0,1007,23166,632,2508
2020-05-24,IN,33,0,396,5393,173,475
2020-05-24,KS,0,0,0,0,0,0
2020-05-24,KY,0,55,89,-1748,0,145
2020-05-24,LA,22,0,0,1460,102,129
2020-05-24,MA,68,48,558,10374,0,1013
2020-05-24,MD,35,114,503,7217,0,818
